id,Gender,Age,Height,Weight,FAF,BMI,FAF_value,Fitness_level,Gender_v,BMI_Cat,S
"2,083",female,22,1.749118,134,1 to 2,43.78456159,1.5,Beginner,0,1,1.9
"2,084",female,24,1.663341,113,0,40.8707315,0,Beginner,0,1,0.9
"2,085",female,25,1.668537,113,0,40.42917401,0,Beginner,0,1,1
"2,086",female,26,1.668951,112,0,40.29934736,0,Beginner,0,1,1.1
"2,087",female,26,1.661712,112,0,40.59651362,0,Beginner,0,1,1.1
"2,088",female,26,1.633442,112,0,41.91013969,0,Beginner,0,1,1.1
"2,089",female,26,1.63302,112,0,41.94731594,0,Beginner,0,1,1.1
"2,090",female,26,1.633887,112,0,41.90840882,0,Beginner,0,1,1.1
"2,091",female,26,1.643421,112,0,41.44647236,0,Beginner,0,1,1.1
"2,092",female,26,1.640535,112,0,41.44973942,0,Beginner,0,1,1.1
"2,093",female,26,1.626483,111,0,42.09385565,0,Beginner,0,1,1.1
"2,094",female,26,1.64599,112,0,41.31074077,0,Beginner,0,1,1.1
"2,095",female,26,1.643892,112,0,41.40220747,0,Beginner,0,1,1.1
"2,096",female,26,1.617817,105,0,40.09838347,0,Beginner,0,1,1.1
"2,097",female,26,1.626449,105,0,39.64698176,0,Beginner,0,1,1.1
"2,098",female,26,1.62658,105,0,39.70016324,0,Beginner,0,1,1.1
"2,099",female,26,1.606474,105,0,40.66799832,0,Beginner,0,1,1.1
"2,100",female,26,1.628855,108,0,40.73996864,0,Intermediate,0,0,2.6
"2,101",female,26,1.628205,107,0,40.50419281,0,Beginner,0,1,1.1
"2,102",female,26,1.62847,107,0,40.43077081,0,Beginner,0,1,1.1
"2,103",female,26,1.627839,108,0,40.79738845,0,Beginner,0,1,1.1
"2,104",female,21,1.724268,133,3,44.74572565,2,Intermediate,0,1,2.2
"2,105",female,22,1.732383,133,3,44.3309741,2,Intermediate,0,1,2.3
"2,106",female,21,1.72692,131,3,44.0391207,2,Intermediate,0,1,2.2
"2,107",female,21,1.71073,131,3,44.901475,2,Intermediate,0,1,2.2
"2,108",female,22,1.748584,134,1 to 2,43.74192335,1.5,Beginner,0,1,1.9
"2,109",female,23,1.752206,134,1 to 2,43.54381658,1.5,Intermediate,0,1,2
"2,110",female,24,1.73945,133,1 to 2,44.0715354,1.5,Intermediate,0,1,2.1
"2,111",female,24,1.738836,133,1 to 2,44.14433794,1.5,Intermediate,0,1,2.1
"2,112",female,,,,,,,,,,
